muse_id,musname,town,search_type,google_rank,url,valid,clickable
mm.hha.038,Powderham Castle,Nr. Exeter,facebook,8,https://en-gb.facebook.com/lockdownfestivalUK/posts,,https://en-gb.facebook.com/lockdownfestivalUK/posts
mm.hha.038,Powderham Castle,Nr. Exeter,facebook,9,https://en-gb.facebook.com/pages/category/British-Restaurant/rodeanrestaurant/about/,,https://en-gb.facebook.com/pages/category/British-Restaurant/rodeanrestaurant/about/
mm.hha.038,Powderham Castle,Nr. Exeter,facebook,10,https://en-gb.facebook.com/pages/category/Coffee-Shop/thebeanmachinecafe/posts/,,https://en-gb.facebook.com/pages/category/Coffee-Shop/thebeanmachinecafe/posts/
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,1,https://twitter.com/powderhamcastle,T,https://twitter.com/powderhamcastle
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,2,https://twitter.com/powderhamcastle/status/1090636252779630592,,https://twitter.com/powderhamcastle/status/1090636252779630592
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,3,https://twitter.com/powderhamcastle/status/1232667230468558849,,https://twitter.com/powderhamcastle/status/1232667230468558849
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,4,https://twitter.com/powderhamcastle/statuses/1228333916915929089,,https://twitter.com/powderhamcastle/statuses/1228333916915929089
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,5,https://twitter.com/powderhamcastle/status/1248157912310206464,,https://twitter.com/powderhamcastle/status/1248157912310206464
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,6,https://twitter.com/powderhamcastle/status/1252150107279163392,,https://twitter.com/powderhamcastle/status/1252150107279163392
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,7,https://twitter.com/powderhamcastle/status/1253721685611679745,,https://twitter.com/powderhamcastle/status/1253721685611679745
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,8,https://twitter.com/powderhamcastle/status/1232682347226681344,,https://twitter.com/powderhamcastle/status/1232682347226681344
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,9,https://twitter.com/powderhamcastle/status/1233044706101166081,,https://twitter.com/powderhamcastle/status/1233044706101166081
mm.hha.038,Powderham Castle,Nr. Exeter,twitter,10,https://twitter.com/powderhamcastle/status/1230809688817754113,,https://twitter.com/powderhamcastle/status/1230809688817754113
mm.hha.038,Powderham Castle,Nr. Exeter,website,1,https://www.powderham.co.uk/,T,https://www.powderham.co.uk/
mm.hha.038,Powderham Castle,Nr. Exeter,website,2,https://www.powderham.co.uk/plan-your-visit,,https://www.powderham.co.uk/plan-your-visit
mm.hha.038,Powderham Castle,Nr. Exeter,website,3,https://www.powderham.co.uk/faq,,https://www.powderham.co.uk/faq
mm.hha.038,Powderham Castle,Nr. Exeter,website,4,https://www.powderham.co.uk/news/view/a-14th-century-castle-but-a-very-modern-lord,,https://www.powderham.co.uk/news/view/a-14th-century-castle-but-a-very-modern-lord
mm.hha.038,Powderham Castle,Nr. Exeter,website,5,https://www.visitsouthdevon.co.uk/things-to-do/powderham-castle-p131813,,https://www.visitsouthdevon.co.uk/things-to-do/powderham-castle-p131813
mm.hha.038,Powderham Castle,Nr. Exeter,website,6,https://www.facebook.com/powderhamcastle/,,https://www.facebook.com/powderhamcastle/
mm.hha.038,Powderham Castle,Nr. Exeter,website,7,https://www.visitexeter.com/things-to-do/powderham-castle-p2290733,,https://www.visitexeter.com/things-to-do/powderham-castle-p2290733
mm.hha.038,Powderham Castle,Nr. Exeter,website,8,https://www.historichouses.org/houses/powderham-castle.html,,https://www.historichouses.org/houses/powderham-castle.html
mm.hha.038,Powderham Castle,Nr. Exeter,website,9,https://www.visitdevon.co.uk/things-to-do/powderham-castle-p2545063,,https://www.visitdevon.co.uk/things-to-do/powderham-castle-p2545063
mm.hha.038,Powderham Castle,Nr. Exeter,website,10,https://humanities.exeter.ac.uk/history/research/communityhistory/powderham/,,https://humanities.exeter.ac.uk/history/research/communityhistory/powderham/
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,1,https://en-gb.facebook.com/WestonbirtArb,,https://en-gb.facebook.com/WestonbirtArb
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,2,https://en-gb.facebook.com/pages/category/Performance---Event-Venue/Westonbirt-House-Events-368714923261927/,,https://en-gb.facebook.com/pages/category/Performance---Event-Venue/Westonbirt-House-Events-368714923261927/
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,3,https://en-gb.facebook.com/WestonbirtArb/?hc_location=ufi,,https://en-gb.facebook.com/WestonbirtArb/?hc_location=ufi
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,4,https://en-gb.facebook.com/pages/category/Landmark---Historical-Place/WestonbirtHouseAndGardens/posts/,,https://en-gb.facebook.com/pages/category/Landmark---Historical-Place/WestonbirtHouseAndGardens/posts/
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,5,https://en-gb.facebook.com/WestonbirtSch/,,https://en-gb.facebook.com/WestonbirtSch/
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,6,https://en-gb.facebook.com/WestonbirtSch/events/?ref=page_internal,,https://en-gb.facebook.com/WestonbirtSch/events/?ref=page_internal
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,7,https://en-gb.facebook.com/WestonbirtLeisure/,,https://en-gb.facebook.com/WestonbirtLeisure/
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,8,https://en-gb.facebook.com/WestonbirtSch/posts/?ref=page_internal,,https://en-gb.facebook.com/WestonbirtSch/posts/?ref=page_internal
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,9,https://en-gb.facebook.com/pages/category/Sports---Recreation/Westonbirt-Leisure-Centre-153112984898842/,,https://en-gb.facebook.com/pages/category/Sports---Recreation/Westonbirt-Leisure-Centre-153112984898842/
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,10,https://en-gb.facebook.com/pages/category/Elementary-School/WestonbirtPrep/posts/,,https://en-gb.facebook.com/pages/category/Elementary-School/WestonbirtPrep/posts/
mm.hha.059,Westonbirt House & Gardens,Tetbury,facebook,,https://www.facebook.com/WestonbirtHouseAndGardens/,T,https://www.facebook.com/WestonbirtHouseAndGardens/
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,1,https://twitter.com/westonbirtgdns,no_resource,https://twitter.com/westonbirtgdns
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,2,https://twitter.com/westonbirtprep/status/560481429596172288,,https://twitter.com/westonbirtprep/status/560481429596172288
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,3,https://twitter.com/westonbirtsch/status/920923520145809408,,https://twitter.com/westonbirtsch/status/920923520145809408
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,4,https://twitter.com/WestonbirtSch/statuses/1258433657993400322,,https://twitter.com/WestonbirtSch/statuses/1258433657993400322
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,5,https://twitter.com/westonbirtprep,,https://twitter.com/westonbirtprep
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,6,https://twitter.com/closenursery,,https://twitter.com/closenursery
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,7,https://twitter.com/chris_rice1965,,https://twitter.com/chris_rice1965
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,8,https://twitter.com/cotswoldinns,,https://twitter.com/cotswoldinns
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,9,https://twitter.com/NatashaDangers,,https://twitter.com/NatashaDangers
mm.hha.059,Westonbirt House & Gardens,Tetbury,twitter,10,https://twitter.com/westonbirtboard,,https://twitter.com/westonbirtboard
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,1,https://www.historichouses.org/houses/westonbirt-house.html,,https://www.historichouses.org/houses/westonbirt-house.html
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,2,https://www.forestryengland.uk/westonbirt-the-national-arboretum,,https://www.forestryengland.uk/westonbirt-the-national-arboretum
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,3,https://www.visitwiltshire.co.uk/things-to-do/westonbirt-the-national-arboretum-p1336033,,https://www.visitwiltshire.co.uk/things-to-do/westonbirt-the-national-arboretum-p1336033
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,4,https://www.facebook.com/WestonbirtHouseAndGardens/,,https://www.facebook.com/WestonbirtHouseAndGardens/
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,5,https://www.britainexpress.com/counties/glouces/houses/westonbirt-house.htm,,https://www.britainexpress.com/counties/glouces/houses/westonbirt-house.htm
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,6,https://www.inspirock.com/united-kingdom/tetbury/westonbirt-house-and-gardens-a1386474593,,https://www.inspirock.com/united-kingdom/tetbury/westonbirt-house-and-gardens-a1386474593
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,7,http://www.holfordtrust.com/westonbirt-house/,T,http://www.holfordtrust.com/westonbirt-house/
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,8,https://www.parksandgardens.org/places/westonbirt-house,,https://www.parksandgardens.org/places/westonbirt-house
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,9,http://westonbirt.org/news/2020-02-04/Westonbirt-House-and-Gardens-Celebrate-National-Lottery-Funding,,http://westonbirt.org/news/2020-02-04/Westonbirt-House-and-Gardens-Celebrate-National-Lottery-Funding
mm.hha.059,Westonbirt House & Gardens,Tetbury,website,10,https://www.thesurveyorshousetetbury.com/about-tetbury/westonbirt-house-and-gardens/,,https://www.thesurveyorshousetetbury.com/about-tetbury/westonbirt-house-and-gardens/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,1,https://en-gb.facebook.com/HolkhamEstate/?rf=246893712443643,T,https://en-gb.facebook.com/HolkhamEstate/?rf=246893712443643
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,2,https://en-gb.facebook.com/HolkhamEstate/posts/how-scary-just-been-with-our-vivctorian-ghost-hunter-in-the-basements-of-the-hal/168763036546773/,,https://en-gb.facebook.com/HolkhamEstate/posts/how-scary-just-been-with-our-vivctorian-ghost-hunter-in-the-basements-of-the-hal/168763036546773/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,3,https://en-gb.facebook.com/HolkhamEstate/?fref=mentions&rf=246893712443643,,https://en-gb.facebook.com/HolkhamEstate/?fref=mentions&rf=246893712443643
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,4,https://en-gb.facebook.com/HolkhamWeddings/,,https://en-gb.facebook.com/HolkhamWeddings/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,5,https://en-gb.facebook.com/HolkhamEstate/?hc_location=ufi,,https://en-gb.facebook.com/HolkhamEstate/?hc_location=ufi
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,6,https://en-gb.facebook.com/events/holkham/wells-next-the-sea-beach-clean/809807782559599/,,https://en-gb.facebook.com/events/holkham/wells-next-the-sea-beach-clean/809807782559599/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,7,https://en-gb.facebook.com/events/holkham/tom-jones-at-holkham-hall/418965658437525/,,https://en-gb.facebook.com/events/holkham/tom-jones-at-holkham-hall/418965658437525/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,8,https://en-gb.facebook.com/events/holkham/holkham-plant-fair/683368238467541/,,https://en-gb.facebook.com/events/holkham/holkham-plant-fair/683368238467541/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,9,https://en-gb.facebook.com/pages/category/Wedding-Venue/HolkhamWeddings/about/,,https://en-gb.facebook.com/pages/category/Wedding-Venue/HolkhamWeddings/about/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,facebook,10,https://en-gb.facebook.com/events/holkham/holkham-10k/741754409514657/,,https://en-gb.facebook.com/events/holkham/holkham-10k/741754409514657/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,1,https://twitter.com/holkhamparkrun,,https://twitter.com/holkhamparkrun
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,2,https://twitter.com/holkhamestate,T,https://twitter.com/holkhamestate
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,3,https://twitter.com/holkhamparkrun/status/1228369035756277760,,https://twitter.com/holkhamparkrun/status/1228369035756277760
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,4,https://twitter.com/holkhamparkrun/status/1233447023799623680,,https://twitter.com/holkhamparkrun/status/1233447023799623680
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,5,https://twitter.com/holkhamparkrun/status/1238811131034075137,,https://twitter.com/holkhamparkrun/status/1238811131034075137
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,6,https://twitter.com/holkhamparkrun/status/1277239533243904002,,https://twitter.com/holkhamparkrun/status/1277239533243904002
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,7,https://twitter.com/hashtag/holkhamhall,,https://twitter.com/hashtag/holkhamhall
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,8,https://twitter.com/hashtag/holkhamestate,,https://twitter.com/hashtag/holkhamestate
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,9,https://twitter.com/holkhamparkrun/status/1250357662505672706,,https://twitter.com/holkhamparkrun/status/1250357662505672706
mm.hha.077,Holkham Hall,Wells-next-the-Sea,twitter,10,https://twitter.com/antiques_atlas/statuses/1054003973722648577,,https://twitter.com/antiques_atlas/statuses/1054003973722648577
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,1,https://www.holkham.co.uk/,T,https://www.holkham.co.uk/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,2,https://www.holkham.co.uk/visiting/history/introduction,,https://www.holkham.co.uk/visiting/history/introduction
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,3,https://www.visitnorfolk.co.uk/inspire/stately-homes-in-norfolk.aspx,,https://www.visitnorfolk.co.uk/inspire/stately-homes-in-norfolk.aspx
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,4,https://www.holkham.co.uk/visiting/details/page.html,,https://www.holkham.co.uk/visiting/details/page.html
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,5,https://www.holkham.co.uk/visiting/details/useful-information,,https://www.holkham.co.uk/visiting/details/useful-information
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,6,https://www.historichouses.org/houses/holkham-hall.html,,https://www.historichouses.org/houses/holkham-hall.html
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,7,https://www.visitnorthnorfolk.com/thedms.aspx?dms=3&venue=0014157,,https://www.visitnorthnorfolk.com/thedms.aspx?dms=3&venue=0014157
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,8,https://www.norfolkcoastholidaycottages.co.uk/location/holkham-hall/,,https://www.norfolkcoastholidaycottages.co.uk/location/holkham-hall/
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,9,https://www.visitheritage.co.uk/places-to-visit/holkham-hall-p672461,,https://www.visitheritage.co.uk/places-to-visit/holkham-hall-p672461
mm.hha.077,Holkham Hall,Wells-next-the-Sea,website,10,https://www.visitnorfolk.co.uk/Wells-next-the-Sea-Holkham-Hall/details/?dms=3&venue=0014157,,https://www.visitnorfolk.co.uk/Wells-next-the-Sea-Holkham-Hall/details/?dms=3&venue=0014157
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,1,https://en-gb.facebook.com/GrimsthorpeCastle,T,https://en-gb.facebook.com/GrimsthorpeCastle
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,2,https://en-gb.facebook.com/GrimsthorpeCastle/?ref=page_internal,,https://en-gb.facebook.com/GrimsthorpeCastle/?ref=page_internal
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,3,https://en-gb.facebook.com/GrimsthorpeCastle/posts/dont-forget-to-enter-our-season-ticket-giveaway-you-could-enjoy-the-park-and-gar/649532955073981/,,https://en-gb.facebook.com/GrimsthorpeCastle/posts/dont-forget-to-enter-our-season-ticket-giveaway-you-could-enjoy-the-park-and-gar/649532955073981/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,4,https://en-gb.facebook.com/bournephotographers/,,https://en-gb.facebook.com/bournephotographers/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,5,https://en-gb.facebook.com/watersidegc/posts/d41d8cd9/1632777176755819/,,https://en-gb.facebook.com/watersidegc/posts/d41d8cd9/1632777176755819/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,6,https://en-gb.facebook.com/bourneoutdoorswimmingpool/,,https://en-gb.facebook.com/bourneoutdoorswimmingpool/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,7,https://en-gb.facebook.com/rasellsnurseries/,,https://en-gb.facebook.com/rasellsnurseries/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,8,https://en-gb.facebook.com/thebournelocal/,,https://en-gb.facebook.com/thebournelocal/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,9,https://en-gb.facebook.com/RedShoeGirl,,https://en-gb.facebook.com/RedShoeGirl
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,facebook,10,https://en-gb.facebook.com/EWGardens/posts/last-minute-workshop-availabilitydue-to-a-last-minute-emergency-cancellation-we-/1182648505106609/,,https://en-gb.facebook.com/EWGardens/posts/last-minute-workshop-availabilitydue-to-a-last-minute-emergency-cancellation-we-/1182648505106609/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,1,https://twitter.com/grimsthorpec,T,https://twitter.com/grimsthorpec
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,2,https://twitter.com/grimsthorpepark,,https://twitter.com/grimsthorpepark
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,3,https://twitter.com/LincsPrideMag/status/1130186546638934016,,https://twitter.com/LincsPrideMag/status/1130186546638934016
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,4,https://twitter.com/derrickvenn70,,https://twitter.com/derrickvenn70
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,5,https://twitter.com/grimsthorpepark/status/886577200287318018,,https://twitter.com/grimsthorpepark/status/886577200287318018
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,6,https://twitter.com/DanielMclaren/status/1168146626617257984,,https://twitter.com/DanielMclaren/status/1168146626617257984
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,7,https://twitter.com/search?q=%23SouthKesteven,,https://twitter.com/search?q=%23SouthKesteven
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,8,https://twitter.com/grimsthorpepark/status/913067550778458112,,https://twitter.com/grimsthorpepark/status/913067550778458112
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,9,https://twitter.com/bastoncarshow,,https://twitter.com/bastoncarshow
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,twitter,10,https://twitter.com/hashtag/grimsthorpe,,https://twitter.com/hashtag/grimsthorpe
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,1,https://www.grimsthorpe.co.uk/,T,https://www.grimsthorpe.co.uk/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,2,https://www.grimsthorpe.co.uk/visit/opening-times-and-prices/,,https://www.grimsthorpe.co.uk/visit/opening-times-and-prices/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,3,https://www.grimsthorpe.co.uk/the-estate/,,https://www.grimsthorpe.co.uk/the-estate/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,4,https://www.grimsthorpe.co.uk/visit/visitor-information/,,https://www.grimsthorpe.co.uk/visit/visitor-information/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,5,https://www.grimsthorpe.co.uk/the-estate/the-park/,,https://www.grimsthorpe.co.uk/the-estate/the-park/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,6,https://www.grimsthorpe.co.uk/visit/places-to-visit/,,https://www.grimsthorpe.co.uk/visit/places-to-visit/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,7,https://www.grimsthorpe.co.uk/the-estate/the-gardens/,,https://www.grimsthorpe.co.uk/the-estate/the-gardens/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,8,https://www.grimsthorpe.co.uk/visit/,,https://www.grimsthorpe.co.uk/visit/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,9,https://www.grimsthorpe.co.uk/the-castle/,,https://www.grimsthorpe.co.uk/the-castle/
mm.hha.092,"Grimsthorpe Castle, Park & Gardens",Bourne,website,10,https://www.discover-rutland.co.uk/listing/grimsthorpe-castle-park-gardens/,,https://www.discover-rutland.co.uk/listing/grimsthorpe-castle-park-gardens/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,1,https://en-gb.facebook.com/lamporthall/,T,https://en-gb.facebook.com/lamporthall/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,2,https://en-gb.facebook.com/lamporthall/reviews/,,https://en-gb.facebook.com/lamporthall/reviews/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,3,https://en-gb.facebook.com/KelmarshHall/?fref=mentions&rf=1436645699914510,,https://en-gb.facebook.com/KelmarshHall/?fref=mentions&rf=1436645699914510
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,4,https://en-gb.facebook.com/pages/category/Landmark---Historical-Place/lamporthall/posts/,,https://en-gb.facebook.com/pages/category/Landmark---Historical-Place/lamporthall/posts/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,5,https://en-gb.facebook.com/DeenePark/photos/the-house-and-gardens-are-open-today-from-12-until-4pm/1709657149082050/,,https://en-gb.facebook.com/DeenePark/photos/the-house-and-gardens-are-open-today-from-12-until-4pm/1709657149082050/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,6,https://en-gb.facebook.com/events/lamport-hall/autumn-craft-gift-fair/2134445343443038/,,https://en-gb.facebook.com/events/lamport-hall/autumn-craft-gift-fair/2134445343443038/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,7,https://en-gb.facebook.com/BoughtonHouse/,,https://en-gb.facebook.com/BoughtonHouse/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,8,https://en-gb.facebook.com/pages/category/Arts---Crafts-Store/JoAndTheOwls/posts/,,https://en-gb.facebook.com/pages/category/Arts---Crafts-Store/JoAndTheOwls/posts/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,9,https://en-gb.facebook.com/fetesandfairsinnorthamptonshire/,,https://en-gb.facebook.com/fetesandfairsinnorthamptonshire/
mm.hha.097,Lamport Hall & Gardens,Northampton,facebook,10,https://en-gb.facebook.com/KelmarshHall/posts/our-artist-in-residence-sam-wadsworth-beautifully-captured-the-snowy-hilltop-vie/1605742979490929/,,https://en-gb.facebook.com/KelmarshHall/posts/our-artist-in-residence-sam-wadsworth-beautifully-captured-the-snowy-hilltop-vie/1605742979490929/
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,1,https://twitter.com/lamport_hall,T,https://twitter.com/lamport_hall
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,2,https://twitter.com/Lamport_Hall/status/1065936641372622850,,https://twitter.com/Lamport_Hall/status/1065936641372622850
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,3,https://twitter.com/lamport_hall/status/1239525479876616192,,https://twitter.com/lamport_hall/status/1239525479876616192
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,4,https://twitter.com/Lamport_Hall/status/1246035207280644097,,https://twitter.com/Lamport_Hall/status/1246035207280644097
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,5,https://twitter.com/lamport_hall/status/1252167869867216899,,https://twitter.com/lamport_hall/status/1252167869867216899
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,6,https://twitter.com/lamport_hall/status/1265620150641967104,,https://twitter.com/lamport_hall/status/1265620150641967104
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,7,https://twitter.com/Lamport_Hall/status/1255091229643194368,,https://twitter.com/Lamport_Hall/status/1255091229643194368
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,8,https://twitter.com/herrod_mark,,https://twitter.com/herrod_mark
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,9,https://twitter.com/Lamport_Hall/status/1219906203108749312/photo/1,,https://twitter.com/Lamport_Hall/status/1219906203108749312/photo/1
mm.hha.097,Lamport Hall & Gardens,Northampton,twitter,10,https://twitter.com/Lamport_Hall/status/1266294277027401731,,https://twitter.com/Lamport_Hall/status/1266294277027401731
mm.hha.097,Lamport Hall & Gardens,Northampton,website,1,http://lamporthall.co.uk/,T,http://lamporthall.co.uk/
mm.hha.097,Lamport Hall & Gardens,Northampton,website,2,http://lamporthall.co.uk/opening-times/,,http://lamporthall.co.uk/opening-times/
mm.hha.097,Lamport Hall & Gardens,Northampton,website,3,http://lamporthall.co.uk/the-hall/,,http://lamporthall.co.uk/the-hall/
mm.hha.097,Lamport Hall & Gardens,Northampton,website,4,http://lamporthall.co.uk/the-gardens-2/,,http://lamporthall.co.uk/the-gardens-2/
mm.hha.097,Lamport Hall & Gardens,Northampton,website,5,http://lamporthall.co.uk/events/,,http://lamporthall.co.uk/events/
mm.hha.097,Lamport Hall & Gardens,Northampton,website,6,https://www.historichouses.org/houses/lamport-hall.html,,https://www.historichouses.org/houses/lamport-hall.html
mm.hha.097,Lamport Hall & Gardens,Northampton,website,7,https://www.gardenvisit.com/gardens/lamport_hall_and_gardens,,https://www.gardenvisit.com/gardens/lamport_hall_and_gardens
mm.hha.097,Lamport Hall & Gardens,Northampton,website,8,https://www.britainsfinest.co.uk/historichouses/lamport-hall-gardens,,https://www.britainsfinest.co.uk/historichouses/lamport-hall-gardens
mm.hha.097,Lamport Hall & Gardens,Northampton,website,9,https://historicengland.org.uk/listing/the-list/list-entry/1001036,,https://historicengland.org.uk/listing/the-list/list-entry/1001036
mm.hha.097,Lamport Hall & Gardens,Northampton,website,10,https://www.northamptonshiresurprise.com/organisation/lamport-hall/,,https://www.northamptonshiresurprise.com/organisation/lamport-hall/
mm.hha.098,Southwick Hall,Nr. Oundle,facebook,1,https://en-gb.facebook.com/EastllandsHorsePetSupplies/,no_resource,https://en-gb.facebook.com/EastllandsHorsePetSupplies/
mm.hha.098,Southwick Hall,Nr. Oundle,facebook,2,https://en-gb.facebook.com/pages/category/Construction-Company/MWPlasteringTiling/posts/,,https://en-gb.facebook.com/pages/category/Construction-Company/MWPlasteringTiling/posts/
mm.hha.098,Southwick Hall,Nr. Oundle,facebook,3,https://en-gb.facebook.com/S.Friz,,https://en-gb.facebook.com/S.Friz
mm.hha.098,Southwick Hall,Nr. Oundle,twitter,1,https://twitter.com/ma64861340sandy,no_resource,https://twitter.com/ma64861340sandy
mm.hha.098,Southwick Hall,Nr. Oundle,twitter,2,https://twitter.com/juliasnape1,,https://twitter.com/juliasnape1
mm.hha.098,Southwick Hall,Nr. Oundle,twitter,3,https://twitter.com/oundle_to,,https://twitter.com/oundle_to
mm.hha.098,Southwick Hall,Nr. Oundle,twitter,4,https://twitter.com/TigerTurbo52,,https://twitter.com/TigerTurbo52
mm.hha.098,Southwick Hall,Nr. Oundle,twitter,5,https://twitter.com/hashtag/rockinghamforest,,https://twitter.com/hashtag/rockinghamforest
mm.hha.098,Southwick Hall,Nr. Oundle,website,1,http://southwickhall.co.uk/,T,http://southwickhall.co.uk/
